time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2021-02-01 00:00,16.003,0,378.2,95.03,0.9282,0,0
2021-02-01 01:00,15.5912,0,377.65,94.185,1.0512,0,0
2021-02-01 02:00,15.1735,0.015,377.75,90.705,1.3643,0,0
2021-02-01 03:00,14.5925,49.975,366.1,89.03,1.4426,0,0
2021-02-01 04:00,14.2681,107.43,380.65,82.97,2.0688,0,0
2021-02-01 05:00,12.8386,103.965,377.4,79.69,2.5609,0,0
2021-02-01 06:00,11.0201,83.435,366.05,75.375,2.6392,0,0
2021-02-01 07:00,10.0972,78.145,358.75,73.93,2.5833,0,0
2021-02-01 08:00,9.7937,160.675,352.8,69.445,2.5833,0,0
2021-02-01 09:00,9.532,187.495,347.25,62.24,2.8069,0,0
2021-02-01 10:00,8.5641,67.65,344.3,66.245,2.5721,0,0
2021-02-01 11:00,8.3877,51.03,341.2,63.955,2.5385,0,0
2021-02-01 12:00,7.6841,12.35,340.95,65.925,2.628,0,0
2021-02-01 13:00,6.9362,2.38,335.65,64.8,2.5721,0,0
2021-02-01 14:00,6.6844,0,334.25,65.605,2.1248,0,0
2021-02-01 15:00,6.523,0,332.85,62.39,2.874,0,0
2021-02-01 16:00,6.3846,0,332.25,62.505,2.0241,0,0
2021-02-01 17:00,6.3124,0,331.4,62.76,2.0688,0,0
2021-02-01 18:00,6.2119,0,331.65,62.7,2.2925,0,0
2021-02-01 19:00,6.1094,0,331.4,63.35,2.2701,0,0
2021-02-01 20:00,5.9341,0,331,64.33,2.3149,0,0
2021-02-01 21:00,5.8338,0,330.3,63.77,2.4491,0,0
2021-02-01 22:00,5.7229,0,330.05,63.895,2.382,0,0
2021-02-01 23:00,5.5761,0,329,63.065,2.7957,0,0
2021-02-02 00:00,5.326,0,326.8,62.455,2.4267,0,0
2021-02-02 01:00,4.9561,0,321.6,59.475,2.8181,0,0
2021-02-02 02:00,4.189,0,319,58.67,2.4491,0,0
2021-02-02 03:00,3.6087,46.415,302.85,60.84,2.4267,0,0
2021-02-02 04:00,4.0766,203.885,287.25,59.28,2.7063,0,0
2021-02-02 05:00,5.9132,492.73,256.35,51.715,2.997,0,0
2021-02-02 06:00,7.4171,666.365,259,47.4,3.0641,0,0
2021-02-02 07:00,8.7599,764.585,262.95,43.495,3.1648,0,0
2021-02-02 08:00,9.8895,786.34,266,40.805,3.0977,0,0
2021-02-02 09:00,10.8581,733.875,269,39.87,3.0418,0,0
2021-02-02 10:00,11.2119,326.5,269,40.645,3.0306,0,0
2021-02-02 11:00,11.438,137.125,268.9,40.445,2.6839,0,0
2021-02-02 12:00,10.9545,117.865,268.7,41.87,2.3931,0,0
2021-02-02 13:00,9.3903,4.035,265.25,47.655,1.6886,0,0
2021-02-02 14:00,7.3475,0,260.55,56.42,1.0176,0,0
2021-02-02 15:00,6.1424,0,255.85,61.025,0.8499,0,0
2021-02-02 16:00,5.3374,0,252.6,60.965,0.917,0,0
2021-02-02 17:00,4.3342,0,250.25,63.635,0.8946,0,0
2021-02-02 18:00,4.5915,0,249.7,60.74,1.0288,0,0
2021-02-02 19:00,3.8557,0,248.3,63.46,0.8946,0,0
2021-02-02 20:00,3.8058,0,246.75,63.38,1.1407,0,0
2021-02-02 21:00,3.274,0,244.05,64.175,1.0288,0,0
2021-02-02 22:00,2.7778,0,241.45,65.645,1.0065,0,0
2021-02-02 23:00,1.7702,0,237.85,70.625,0.917,0,0
2021-02-03 00:00,0.8495,0,234.6,74.975,0.7604,0,0
2021-02-03 01:00,-0.3579,0,231.8,80.835,0.9617,0,0
2021-02-03 02:00,0.1867,0.09,232.45,77.19,0.9953,0,0
2021-02-03 03:00,2.361,120.84,236.05,70.49,1.409,0,0
2021-02-03 04:00,5.0067,329.895,242,55.115,2.6168,0,0
2021-02-03 05:00,6.4116,533.81,246,47.53,2.3484,0,0
2021-02-03 06:00,7.8332,690.825,250.85,42.285,2.4043,0,0
2021-02-03 07:00,9.3984,782.65,257.2,38.07,2.6727,0,0
2021-02-03 08:00,10.8141,799.285,265.2,35.795,3.0194,0,0
2021-02-03 09:00,12.4249,739.195,270.65,31.31,2.6056,0,0
2021-02-03 10:00,13.231,333.67,272.8,28.84,2.5385,0,0
2021-02-03 11:00,13.6787,142.76,272.9,26.49,2.1136,0,0
2021-02-03 12:00,13.0276,113.31,273.65,29.135,1.4538,0,0
2021-02-03 13:00,9.9219,3.775,267.2,40.475,0.917,0,0
2021-02-03 14:00,6.1459,0,258.8,58.97,1.0512,0,0
2021-02-03 15:00,4.0365,0,254.05,71.62,1.04,0,0
2021-02-03 16:00,2.6999,0,252.05,81.585,1.1518,0,0
2021-02-03 17:00,2.185,0,250.5,80.165,1.2637,0,0
2021-02-03 18:00,1.0938,0,248.7,86.775,1.1071,0,0
2021-02-03 19:00,0.1299,0,250.25,94.205,1.1071,0,0
2021-02-03 20:00,-0.5237,0,250.65,93.725,1.4985,0,0
2021-02-03 21:00,-0.9701,0,255.2,96.09,1.4761,0,0
2021-02-03 22:00,-1.5566,0,271.8,97.56,1.2301,0,0
2021-02-03 23:00,-1.6566,0,279.8,98.035,1.2301,0,0
2021-02-04 00:00,-1.689,0,281.9,97.895,1.2301,0,0
2021-02-04 01:00,-1.9938,0,282.45,98.035,1.1742,0,0
2021-02-04 02:00,-2.3537,0,282.4,97.725,1.0288,0,0
2021-02-04 03:00,-0.8305,77.615,291.25,98.065,0.8275,0,0
2021-02-04 04:00,4.4594,306.08,290,90.165,1.3308,0,0
2021-02-04 05:00,10.2206,488.9,276.25,50.38,1.6327,0,0
2021-02-04 06:00,13.2028,596.59,287.1,32.85,2.6504,0,0
2021-02-04 07:00,14.7303,772.41,286.45,26.495,3.2319,0,0
2021-02-04 08:00,15.6901,768.86,294.25,25.41,3.7575,0,0
2021-02-04 09:00,17.2306,655.885,301.1,23.845,3.2319,0,0
2021-02-04 10:00,17.8823,320.475,300.75,20.025,3.5562,0,0
2021-02-04 11:00,18.0627,163.69,302.45,22.49,3.2766,0,0
2021-02-04 12:00,17.4257,88.08,305,24.385,2.6504,0,0
2021-02-04 13:00,13.7781,10.545,300.25,44.545,0.6039,0,0
2021-02-04 14:00,10.1072,0,288.85,56.92,0.7493,0,0
2021-02-04 15:00,8.2151,0,286.4,66.79,0.6262,0,0
2021-02-04 16:00,7.4734,0,288.3,78.56,0.6822,0,0
2021-02-04 17:00,7.3389,0,295.6,79.055,0.8723,0,0
2021-02-04 18:00,7.7436,0.17,324.8,76.32,0.7716,0,0
2021-02-04 19:00,8.0696,0,329.3,77.495,0.7381,0,0
2021-02-04 20:00,8.7937,0,319.6,66.215,0.8611,0,0
2021-02-04 21:00,9.1457,0,317.4,68.545,1.4873,0,0
2021-02-04 22:00,9.339,0,324.05,59.985,1.465,0,0
2021-02-04 23:00,9.9264,0.04,352.3,56.7,1.6215,0,0
2021-02-05 00:00,10.2263,0,356.75,58.07,1.8228,0,0
2021-02-05 01:00,10.3732,0,359.7,54.37,1.6998,0,0
2021-02-05 02:00,10.7498,2.025,376.3,55.025,2.6392,0,0
2021-02-05 03:00,11.3641,23.49,379,48.97,2.2925,0,0
2021-02-05 04:00,11.8129,49.83,379.55,48.845,0.9282,0,0
2021-02-05 05:00,12.8465,121.94,382.45,52.71,1.4985,0,0
2021-02-05 06:00,13.7749,135.905,388.4,66.215,2.203,0,0
2021-02-05 07:00,12.7691,194.595,390.2,89.695,1.163,0.012,0
2021-02-05 08:00,16.147,386.835,404.5,77.4,3.0529,0,0
2021-02-05 09:00,19.7129,257.925,412.65,65.61,6.2624,0,0
2021-02-05 10:00,19.3444,257.1,404.9,77.13,7.2465,0,0
2021-02-05 11:00,18.982,174.17,404.5,81.95,5.5467,0,0
2021-02-05 12:00,18.8649,32.675,407.65,81.79,2.0241,0,0
